id,exec_id,buy_cl_order_id,sell_cl_order_id,exec_qty,exec_price,trade_time,market,security_id,buy_shareholder_id,sell_shareholder_id
480,799623150020,B177279961915415,S177279961914473,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
481,799623152B5B,B177279961917665,S177279961914473,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
482,799623160EF5,B177279961915715,S177279961914873,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
483,7996231649DF,B177279961918030,S177279961914873,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
484,799623168127,B177279961917564,S177279961914873,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
485,799623167AB1,B177279961917564,S177279961915215,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
486,799623169D5B,B177279961918662,S177279961915215,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
487,79962316242E,B177279961918562,S177279961915215,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
488,799623164367,B177279961918294,S177279961915315,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
489,7996231743F2,B177279961919328,S177279961915315,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
490,79962317F345,B177279961918862,S177279961915315,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
491,7996231711C9,B177279961918862,S177279961915415,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
492,799623176A0E,B177279961919229,S177279961915415,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
493,799623177CA7,B177279961918962,S177279961915415,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
494,79962317C11D,B177279961918762,S177279961917867,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
495,799623182F5F,B177279961919528,S177279961917867,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
496,799623188E2E,B177279961920466,S177279961917867,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
497,79962318424E,B177279961920466,S177279961917971,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
498,79962318C0CF,B177279961920166,S177279961917809,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
499,799623182B5A,B177279961920565,S177279961917809,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
500,79962319F1B1,B177279961920366,S177279961917809,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
501,7996231966E1,B177279961920266,S177279961915715,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
502,79962319AA93,B177279961920966,S177279961918511,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
503,7996231931D8,B177279961920966,S177279961918411,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
504,79962319A32B,B177279961920866,S177279961919428,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
505,799623190DCA,B177279961920866,S177279961918762,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
506,799623190134,B177279961921266,S177279961919528,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
507,79962319DC8D,B177279961921709,S177279961920565,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
508,79962320E6B1,B177279961921410,S177279961920565,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
509,79962320D040,B177279961921410,S177279961920366,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
510,799623201208,B177279961921808,S177279961920565,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
511,799623206667,B177279961922223,S177279961920366,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
512,799623205AA4,B177279961922286,S177279961920366,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
513,7996232062C1,B177279961922501,S177279961920866,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
514,79962320BDE0,B177279961922501,S177279961920766,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
515,79962321A6B1,B177279961922601,S177279961921166,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
516,799623216015,B177279961923478,S177279961921166,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
517,799623211A7B,B177279961924178,S177279961921166,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
518,799623230FD9,B177279961924279,S177279961921266,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
519,79962323C433,B177279961924279,S177279961921489,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
520,7996232302D1,B177279961924479,S177279961921489,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
521,79962323806B,B177279961925274,S177279961921489,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
522,7996232326D4,B177279961925474,S177279961922123,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
523,799623242F09,B177279961925970,S177279961922123,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
524,79962324F57A,B177279961925374,S177279961922123,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
525,799623249C9D,B177279961925174,S177279961922900,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
526,79962324A629,B177279961925770,S177279961922900,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
527,799623246963,B177279961925870,S177279961922900,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
528,79962325B069,B177279961926671,S177279961923579,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
529,79962325ACAD,B177279961926671,S177279961923679,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
530,79962325AAA1,B177279961926471,S177279961923679,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
531,79962326A2B5,B177279961926370,S177279961923679,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
532,79962326D07B,B177279961926970,S177279961923879,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
533,79962326A5F3,B177279961926771,S177279961923679,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
534,79962326D216,B177279961926771,S177279961923979,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
535,799623266305,B177279961927430,S177279961923879,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
536,7996232606D4,B177279961927530,S177279961923879,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
537,799623267E71,B177279961927530,S177279961925174,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
538,799623274BEB,B177279961927730,S177279961925174,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
539,79962327A817,B177279961928030,S177279961925174,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
540,79962327E463,B177279961928284,S177279961925174,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
541,799623274644,B177279961928284,S177279961925770,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
542,79962327E956,B177279961927930,S177279961925770,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
543,79962327FF82,B177279961928484,S177279961925770,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
544,79962328A790,B177279961929541,S177279961926070,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
545,799623286531,B177279961929789,S177279961926070,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
546,79962328E6D7,B177279961929889,S177279961926070,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
547,79962328DFDA,B177279961930289,S177279961926570,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
548,799623285F3D,B177279961930189,S177279961926570,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
549,799623286D81,B177279961930089,S177279961926570,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
550,799623296BAF,B177279961930389,S177279961926570,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
551,79962329DE33,B177279961930389,S177279961927332,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
552,799623291C95,B177279961930789,S177279961927332,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
553,79962329F3A5,B177279961930889,S177279961927332,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
554,7996232991C2,B177279961931189,S177279961927930,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
555,799623307873,B177279961931289,S177279961927930,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
556,7996233005F8,B177279961931490,S177279961927930,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
557,79962330444D,B177279961931490,S177279961928484,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
558,799623309824,B177279961931590,S177279961929789,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
559,799623318EE0,B177279961931946,S177279961929789,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
560,79962331C4FB,B177279961932261,S177279961929789,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
561,799623315211,B177279961932865,S177279961930189,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
562,79962332D8FD,B177279961933627,S177279961930089,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
563,799623322D3A,B177279961933426,S177279961930089,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
564,79962333515C,B177279961934127,S177279961930589,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
565,79962333EC7E,B177279961934127,S177279961931089,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
566,799623331AE8,B177279961933926,S177279961931089,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
567,79962333C557,B177279961934527,S177279961931089,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
568,7996233355EB,B177279961934427,S177279961931590,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
569,799623332E84,B177279961934327,S177279961931590,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
570,79962333F610,B177279961934941,S177279961931590,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
571,79962334697A,B177279961934826,S177279961931590,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
572,79962334CD2F,B177279961935345,S177279961931590,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
573,79962334B587,B177279961935445,S177279961931389,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
574,79962334BC4E,B177279961935797,S177279961931389,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
575,79962334F88B,B177279961936170,S177279961931389,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
576,79962334384B,B177279961936247,S177279961931389,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
577,79962334CE37,B177279961936552,S177279961932161,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
578,799623341978,B177279961936552,S177279961932361,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
579,799623344456,B177279961936453,S177279961932686,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
580,799623349791,B177279961936852,S177279961932751,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
581,799623343DD5,B177279961936752,S177279961932751,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
582,799623344A8B,B177279961937153,S177279961932751,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
583,799623345A19,B177279961937204,S177279961932751,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
584,799623347343,B177279961937204,S177279961933017,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
585,799623349889,B177279961937405,S177279961933326,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
586,79962334BF16,B177279961937606,S177279961933926,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
587,799623347497,B177279961937706,S177279961933926,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
588,79962335BAC5,B177279961937865,S177279961933926,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
589,79962335AEF3,B177279961938191,S177279961933727,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
590,799623359089,B177279961937806,S177279961933226,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
591,79962335F27C,B177279961937806,S177279961933727,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
592,799623366218,B177279961938642,S177279961933727,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
593,799623368768,B177279961938324,S177279961933526,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
594,7996233610BF,B177279961938741,S177279961933526,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
595,7996233608E7,B177279961938542,S177279961933526,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
596,799623378496,B177279961938973,S177279961935031,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
597,7996233718CE,B177279961938973,S177279961935696,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
598,799623371518,B177279961939073,S177279961935696,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
599,799623375BB0,B177279961939984,S177279961935696,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
600,7996233750E1,B177279961939782,S177279961935245,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
601,79962337B730,B177279961940083,S177279961935245,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
602,79962337E297,B177279961939682,S177279961935245,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
603,79962337AF7F,B177279961939682,S177279961935893,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
604,79962337D629,B177279961940580,S177279961935893,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
605,79962338E9D5,B177279961941199,S177279961935893,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
606,799623381A4F,B177279961941290,S177279961935893,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
607,7996233898F0,B177279961941438,S177279961936247,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
608,799623388FB0,B177279961941438,S177279961937306,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
609,799623386E9D,B177279961941657,S177279961937965,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
610,799623383E4D,B177279961941365,S177279961937965,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
611,7996233812D2,B177279961942259,S177279961937965,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
612,79962338E2B5,B177279961942259,S177279961938443,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
613,79962338C7B3,B177279961942178,S177279961938443,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
614,79962339A19F,B177279961942473,S177279961938443,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
615,79962339B1E3,B177279961942533,S177279961938443,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
616,799623390A12,B177279961942644,S177279961938443,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
617,79962339C0BD,B177279961942644,S177279961938324,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
618,7996233911B6,B177279961943203,S177279961938324,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
619,79962340B139,B177279961942842,S177279961938324,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
620,79962340B911,B177279961943528,S177279961938324,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
621,79962340D3D8,B177279961943829,S177279961938642,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
622,79962340BB9A,B177279961944105,S177279961938642,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
623,79962341B621,B177279961944605,S177279961938642,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
624,7996234149BA,B177279961944916,S177279961939116,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
625,7996234114B0,B177279961945116,S177279961939883,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
626,799623416ABF,B177279961945015,S177279961939883,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
627,79962342307F,B177279961945562,S177279961939883,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
628,799623423F64,B177279961945562,S177279961940083,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
629,799623424043,B177279961945674,S177279961940083,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
630,799623420C7E,B177279961945774,S177279961940083,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
631,79962342695C,B177279961945874,S177279961940083,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
632,799623423DEF,B177279961945974,S177279961940083,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
633,799623429208,B177279961945974,S177279961940680,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
634,79962343EDE7,B177279961946655,S177279961940680,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
635,799623438912,B177279961946354,S177279961940680,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
636,79962343FB6F,B177279961946454,S177279961940680,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
637,799623438485,B177279961946454,S177279961940283,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
638,79962343D847,B177279961946755,S177279961940283,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
639,79962343A9BB,B177279961947055,S177279961940283,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
640,79962343F477,B177279961947254,S177279961941758,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
641,79962343F3A0,B177279961947254,S177279961943021,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
642,79962343B3C4,B177279961947355,S177279961943306,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
643,79962344936B,B177279961947455,S177279961943306,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
644,799623449CCF,B177279961947954,S177279961943306,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
645,79962344C174,B177279961947655,S177279961943306,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
646,7996234469CC,B177279961947655,S177279961943528,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
647,7996234478FA,B177279961948054,S177279961943528,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
648,79962344E9CD,B177279961948254,S177279961943528,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
649,799623456033,B177279961948154,S177279961943528,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
650,79962345D13A,B177279961948154,S177279961943929,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
651,7996234509A5,B177279961949006,S177279961943728,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
652,799623459834,B177279961949006,S177279961943629,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
653,799623451B28,B177279961949406,S177279961943629,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
654,79962345F0B5,B177279961949660,S177279961943629,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
655,79962346F2D9,B177279961950161,S177279961944305,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
656,79962346BFFF,B177279961950161,S177279961944405,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
657,799623460E80,B177279961950791,S177279961944505,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
658,79962346E70A,B177279961950692,S177279961944505,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
659,79962346DB37,B177279961951191,S177279961944505,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
660,799623465823,B177279961951491,S177279961945015,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
661,79962346B42B,B177279961951491,S177279961945315,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
662,79962346918F,B177279961951691,S177279961945315,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
663,799623463A13,B177279961951791,S177279961945315,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
664,79962346F3FA,B177279961952369,S177279961945674,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
665,799623464D68,B177279961952470,S177279961945674,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
666,7996234780DA,B177279961952912,S177279961945674,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
667,7996234737C2,B177279961952820,S177279961945674,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
668,799623477B5B,B177279961953020,S177279961945415,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
669,79962347E305,B177279961953020,S177279961945562,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
670,7996234816FE,B177279961953320,S177279961945562,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
671,79962348E831,B177279961953920,S177279961945562,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
672,79962348CAFD,B177279961953621,S177279961945562,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
673,799623489B50,B177279961953621,S177279961945515,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
674,79962348F2C2,B177279961953820,S177279961945974,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
675,7996234820AC,B177279961954901,S177279961945974,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
676,799623482750,B177279961954901,S177279961946555,100,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
677,79962348260D,B177279961954580,S177279961945974,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
678,7996234858B6,B177279961955001,S177279961947254,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
679,799623498D47,B177279961954801,S177279961947254,200,10.02,2026-03-06 20:20:23,XSHG,600030,SH00000001,SH00000002
680,79962350DFBE,B177279961955194,S177279961947254,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
681,799623507B0D,B177279961955194,S177279961947155,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
682,799623505D0D,B177279961955293,S177279961947754,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
683,799623509BFB,B177279961955493,S177279961947754,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
684,7996235028CE,B177279961955943,S177279961947754,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
685,79962350C86B,B177279961956164,S177279961947355,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
686,799623506535,B177279961955793,S177279961947355,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
687,79962351D639,B177279961956550,S177279961947355,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
688,799623511864,B177279961956550,S177279961948254,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
689,79962351FE03,B177279961956775,S177279961949406,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
690,799623517C2A,B177279961956775,S177279961949547,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
691,79962351ADC6,B177279961957176,S177279961949547,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
692,79962351A185,B177279961956064,S177279961949547,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
693,799623528A11,B177279961957375,S177279961949547,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
694,799623520BD4,B177279961957797,S177279961950591,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
695,799623529D5B,B177279961957888,S177279961950591,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
696,79962352D8AD,B177279961958352,S177279961950591,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
697,79962352EE12,B177279961958352,S177279961954020,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
698,79962352C40A,B177279961958672,S177279961953621,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
699,799623523CFE,B177279961958151,S177279961953621,200,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
700,799623528908,B177279961958572,S177279961953621,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
701,79962352CC08,B177279961958572,S177279961954801,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
702,79962352167C,B177279961958771,S177279961954801,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
703,799623525605,B177279961958252,S177279961954801,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
704,79962352E2D0,B177279961959363,S177279961954801,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
705,7996235335A4,B177279961960164,S177279961954801,100,10.02,2026-03-06 20:20:24,XSHG,600030,SH00000001,SH00000002
