id,cl_order_id,shareholder_id,market,security_id,side,qty,original_qty,price,status,create_time,version
1254,S177279961924578,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1255,S177279961924078,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1256,B177279961923478,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1258,S177279961923979,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1260,S177279961923879,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1261,B177279961924178,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1263,B177279961924279,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1266,B177279961924479,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1268,S177279961925174,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1269,B177279961925474,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1271,B177279961925274,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1273,S177279961925074,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1274,B177279961925970,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1276,B177279961925374,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1279,B177279961925174,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1281,B177279961925770,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1283,S177279961926070,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1285,B177279961925870,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1289,S177279961925770,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1290,B177279961926671,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1293,B177279961926471,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1295,B177279961926370,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1297,S177279961926570,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1298,S177279961927332,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1299,B177279961926970,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1301,B177279961926771,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1304,B177279961927730,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1306,B177279961927530,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1309,B177279961927430,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1311,S177279961927930,SH00000002,XSHG,600030,S,0,500,10.02,5,2026-03-06 20:20:23,4
1313,B177279961928030,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1315,B177279961928284,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1318,B177279961928484,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1320,B177279961927930,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1322,S177279961928484,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1323,B177279961929541,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1325,B177279961929889,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1327,B177279961929789,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1329,S177279961929789,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1330,B177279961930289,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1332,S177279961930189,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1333,B177279961930189,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1335,S177279961930089,SH00000002,XSHG,600030,S,300,500,10.02,5,2026-03-06 20:20:23,3
1336,S177279961930389,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1337,B177279961930089,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1339,B177279961930389,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1342,B177279961930789,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1344,S177279961930689,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1345,S177279961930589,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1346,B177279961930889,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1348,B177279961931189,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1350,S177279961931089,SH00000002,XSHG,600030,S,100,500,10.02,5,2026-03-06 20:20:23,4
1351,S177279961931289,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1352,B177279961931289,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1354,B177279961931490,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1357,B177279961931590,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1359,S177279961931590,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,5
1360,S177279961931389,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1361,B177279961931946,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1363,B177279961932261,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1365,S177279961932161,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1366,S177279961932361,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1367,S177279961932686,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1368,B177279961932865,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1370,S177279961932751,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1371,S177279961933017,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1372,S177279961933326,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1373,S177279961933926,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1374,S177279961933526,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1375,B177279961933627,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1377,B177279961933426,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1381,S177279961934226,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1383,S177279961933226,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1384,S177279961933727,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1386,B177279961934127,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1389,B177279961933926,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1391,B177279961934527,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1393,B177279961934427,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1395,B177279961934327,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1397,B177279961934941,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1399,B177279961934826,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1401,S177279961935031,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1402,B177279961935345,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1404,S177279961935245,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1405,S177279961935696,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1406,B177279961935445,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1408,B177279961935797,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1410,S177279961935893,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1411,S177279961936247,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1412,B177279961936170,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1414,B177279961936247,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1416,B177279961936552,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1419,B177279961936852,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1421,B177279961936453,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1423,B177279961937153,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1425,B177279961936752,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1427,B177279961937204,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1430,S177279961937306,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1431,B177279961937405,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1433,S177279961937965,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1434,B177279961937606,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1436,B177279961937706,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1439,B177279961938191,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1441,B177279961937865,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1444,S177279961938443,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,5
1445,S177279961938324,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1446,B177279961938642,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1448,B177279961937806,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1451,B177279961938324,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1453,B177279961938741,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1455,B177279961938542,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1457,S177279961938642,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1458,S177279961938973,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1459,B177279961938973,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1462,S177279961938872,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1463,S177279961939116,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1464,S177279961939883,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1465,B177279961939073,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1467,B177279961939984,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1469,B177279961939782,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1471,S177279961940083,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,5
1472,B177279961939682,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1475,B177279961940083,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1477,S177279961940680,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1478,S177279961940283,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1479,B177279961940580,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1481,B177279961941199,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1483,S177279961941758,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1484,B177279961941290,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1486,B177279961941438,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1489,B177279961941657,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1491,B177279961941365,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1493,B177279961942259,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1496,B177279961942178,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1498,B177279961942473,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1500,B177279961942533,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1502,B177279961942644,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1505,B177279961943203,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1507,S177279961943021,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1508,S177279961943306,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1509,B177279961942842,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1511,B177279961943528,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1513,B177279961943829,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1516,S177279961943528,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1517,S177279961943929,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1518,S177279961943728,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1519,S177279961943629,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1520,B177279961944105,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1522,S177279961944305,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1523,S177279961944405,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1524,B177279961944605,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1526,S177279961944505,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1528,S177279961945015,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1529,B177279961944916,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1531,B177279961945116,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1533,S177279961945315,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1534,S177279961945674,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1535,B177279961945015,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1537,B177279961945562,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1540,S177279961945415,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1541,B177279961945774,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1543,B177279961945674,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1545,S177279961945562,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1546,S177279961945974,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1547,S177279961945515,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1548,B177279961945874,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1550,B177279961945974,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1553,S177279961946555,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1554,B177279961946655,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1556,B177279961946354,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1558,B177279961946454,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1561,S177279961947254,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1562,B177279961946755,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1564,S177279961947155,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1565,B177279961947254,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1568,B177279961947055,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1570,S177279961947355,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1571,S177279961947754,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1572,B177279961947355,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1574,B177279961947455,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1576,B177279961947954,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1578,S177279961948254,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1579,B177279961947655,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1582,B177279961948054,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1584,B177279961948254,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1586,B177279961948154,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1589,B177279961949006,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1592,B177279961949406,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1594,S177279961949406,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1595,S177279961949547,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1596,B177279961949660,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1598,B177279961950161,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1601,S177279961950591,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1602,B177279961950791,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1604,B177279961950692,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1606,B177279961951191,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1608,B177279961951491,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1611,B177279961951691,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1613,B177279961951791,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1615,B177279961952369,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1617,B177279961952470,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1619,B177279961952912,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1621,B177279961952820,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1623,B177279961953020,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1626,B177279961953320,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1628,S177279961954020,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1629,B177279961953920,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1631,S177279961953520,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:23,1
1632,B177279961953621,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1635,S177279961953621,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,3
1636,B177279961953820,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1638,B177279961954901,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1641,B177279961954580,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1643,B177279961955001,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1645,S177279961954901,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1646,B177279961954801,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1648,S177279961954801,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,5
1649,S177279961955293,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:23,1
1650,B177279961955194,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1653,B177279961955293,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1655,S177279961955693,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1656,B177279961955493,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1658,B177279961955943,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1660,B177279961956164,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1662,B177279961955793,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:23,0
1664,S177279961956064,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:23,4
1665,S177279961956675,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:24,1
1666,S177279961956550,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1667,B177279961956550,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1670,B177279961956775,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1673,S177279961957076,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1674,B177279961957176,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1676,S177279961956775,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:24,1
1677,B177279961956064,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:23,0
1680,B177279961957375,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1682,S177279961957375,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1683,B177279961957797,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1685,B177279961957888,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1687,B177279961958352,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1690,B177279961958672,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1692,B177279961958151,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1694,B177279961958572,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1697,B177279961958771,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1699,S177279961958872,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,4
1700,B177279961958252,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1702,B177279961959363,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1704,S177279961959363,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1705,S177279961959964,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1706,S177279961960164,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:24,1
1707,B177279961960164,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1710,S177279961960663,SH00000002,XSHG,600030,S,500,500,10.02,5,2026-03-06 20:20:24,1
1711,S177279961961361,SH00000002,XSHG,600030,S,0,100,10.02,6,2026-03-06 20:20:24,1
1712,B177279961961162,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1715,B177279961960999,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1717,S177279961960898,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,4
1718,B177279961961689,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1722,B177279961961262,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1724,B177279961961988,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1726,B177279961961789,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1728,B177279961961889,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1730,B177279961962188,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1733,B177279961962659,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1735,B177279961962559,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1737,B177279961965983,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1740,S177279961966184,SH00000002,XSHG,600030,S,400,500,10.02,5,2026-03-06 20:20:24,2
1741,B177279961965884,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1744,B177279961966523,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1747,B177279961967023,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1749,B177279961966624,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1751,B177279961966824,SH00000001,XSHG,600030,B,0,200,10.02,6,2026-03-06 20:20:24,0
1753,B177279961966924,SH00000001,XSHG,600030,B,0,100,10.02,6,2026-03-06 20:20:24,0
1755,S177279961966924,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,3
1756,S177279961967023,SH00000002,XSHG,600030,S,0,500,10.02,6,2026-03-06 20:20:24,5
